WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
646,March 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2024-03-08,12:00:00.0000000,2024,3
646,March 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2024-03-08,12:00:00.0000000,2024,3
646,March 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.1,Million 480 Pound Bales,2024-03-08,12:00:00.0000000,2024,3
647,April 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2024-04-11,12:00:00.0000000,2024,4
647,April 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2024-04-11,12:00:00.0000000,2024,4
647,April 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.1,Million 480 Pound Bales,2024-04-11,12:00:00.0000000,2024,4
648,May 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-05-10,12:00:00.0000000,2024,5
648,May 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-05-10,12:00:00.0000000,2024,5
648,May 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,16.0,Million 480 Pound Bales,2024-05-10,12:00:00.0000000,2024,5
649,June 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-06-12,12:00:00.0000000,2024,6
649,June 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-06-12,12:00:00.0000000,2024,6
649,June 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,16.0,Million 480 Pound Bales,2024-06-12,12:00:00.0000000,2024,6
650,July 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-07-12,12:00:00.0000000,2024,7
650,July 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-07-12,12:00:00.0000000,2024,7
650,July 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,17.0,Million 480 Pound Bales,2024-07-12,12:00:00.0000000,2024,7
651,August 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-08-12,12:00:00.0000000,2024,8
651,August 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-08-12,12:00:00.0000000,2024,8
651,August 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,15.11,Million 480 Pound Bales,2024-08-12,12:00:00.0000000,2024,8
652,September 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-09-12,12:00:00.0000000,2024,9
652,September 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-09-12,12:00:00.0000000,2024,9
652,September 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.51,Million 480 Pound Bales,2024-09-12,12:00:00.0000000,2024,9
653,October 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-10-11,12:00:00.0000000,2024,10
653,October 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-10-11,12:00:00.0000000,2024,10
653,October 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.2,Million 480 Pound Bales,2024-10-11,12:00:00.0000000,2024,10
654,November 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-11-08,12:00:00.0000000,2024,11
654,November 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-11-08,12:00:00.0000000,2024,11
654,November 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.19,Million 480 Pound Bales,2024-11-08,12:00:00.0000000,2024,11
655,December 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2024-12-10,12:00:00.0000000,2024,12
655,December 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2024-12-10,12:00:00.0000000,2024,12
655,December 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.26,Million 480 Pound Bales,2024-12-10,12:00:00.0000000,2024,12
656,January 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2025-01-10,12:00:00.0000000,2025,1
656,January 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2025-01-10,12:00:00.0000000,2025,1
656,January 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.41,Million 480 Pound Bales,2025-01-10,12:00:00.0000000,2025,1
657,February 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2025-02-11,12:00:00.0000000,2025,2
657,February 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2025-02-11,12:00:00.0000000,2025,2
657,February 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.41,Million 480 Pound Bales,2025-02-11,12:00:00.0000000,2025,2
658,March 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2025-03-11,12:00:00.0000000,2025,3
658,March 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2025-03-11,12:00:00.0000000,2025,3
658,March 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.41,Million 480 Pound Bales,2025-03-11,12:00:00.0000000,2025,3
659,April 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,,Annual,14.47,Million 480 Pound Bales,2025-04-10,12:00:00.0000000,2025,4
659,April 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Est.,Annual,12.07,Million 480 Pound Bales,2025-04-10,12:00:00.0000000,2025,4
659,April 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Proj.,Annual,14.41,Million 480 Pound Bales,2025-04-10,12:00:00.0000000,2025,4
660,May 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-05-12,12:00:00.0000000,2025,5
660,May 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-05-12,12:00:00.0000000,2025,5
660,May 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,14.5,Million 480 Pound Bales,2025-05-12,12:00:00.0000000,2025,5
661,June 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-06-12,12:00:00.0000000,2025,6
661,June 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-06-12,12:00:00.0000000,2025,6
661,June 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,14.0,Million 480 Pound Bales,2025-06-12,12:00:00.0000000,2025,6
662,July 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-07-11,12:00:00.0000000,2025,7
662,July 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-07-11,12:00:00.0000000,2025,7
662,July 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,14.6,Million 480 Pound Bales,2025-07-11,12:00:00.0000000,2025,7
663,August 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-08-12,12:00:00.0000000,2025,8
663,August 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-08-12,12:00:00.0000000,2025,8
663,August 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.21,Million 480 Pound Bales,2025-08-12,12:00:00.0000000,2025,8
664,September 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-09-12,12:00:00.0000000,2025,9
664,September 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-09-12,12:00:00.0000000,2025,9
664,September 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.22,Million 480 Pound Bales,2025-09-12,12:00:00.0000000,2025,9
665,November 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-11-14,12:00:00.0000000,2025,11
665,November 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-11-14,12:00:00.0000000,2025,11
665,November 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,14.12,Million 480 Pound Bales,2025-11-14,12:00:00.0000000,2025,11
666,December 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2025-12-09,12:00:00.0000000,2025,12
666,December 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2025-12-09,12:00:00.0000000,2025,12
666,December 2025,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,14.27,Million 480 Pound Bales,2025-12-09,12:00:00.0000000,2025,12
667,January 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2026-01-12,12:00:00.0000000,2026,1
667,January 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2026-01-12,12:00:00.0000000,2026,1
667,January 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.92,Million 480 Pound Bales,2026-01-12,12:00:00.0000000,2026,1
668,February 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2026-02-10,12:00:00.0000000,2026,2
668,February 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2026-02-10,12:00:00.0000000,2026,2
668,February 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.92,Million 480 Pound Bales,2026-02-10,12:00:00.0000000,2026,2
669,March 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2026-03-10,12:00:00.0000000,2026,3
669,March 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2026-03-10,12:00:00.0000000,2026,3
669,March 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.92,Million 480 Pound Bales,2026-03-10,12:00:00.0000000,2026,3
670,April 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,,Annual,12.07,Million 480 Pound Bales,2026-04-09,12:00:00.0000000,2026,4
670,April 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2024/25,Est.,Annual,14.41,Million 480 Pound Bales,2026-04-09,12:00:00.0000000,2026,4
670,April 2026,U.S. Cotton Supply and Use,Production,,Cotton,United States,2025/26,Proj.,Annual,13.92,Million 480 Pound Bales,2026-04-09,12:00:00.0000000,2026,4
