WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
654,November 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-11-08,12:00:00.0000000,2024,11
654,November 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2024-11-08,12:00:00.0000000,2024,11
654,November 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2024-11-08,12:00:00.0000000,2024,11
655,December 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-12-10,12:00:00.0000000,2024,12
655,December 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2024-12-10,12:00:00.0000000,2024,12
655,December 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2024-12-10,12:00:00.0000000,2024,12
656,January 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2025-01-10,12:00:00.0000000,2025,1
656,January 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2025-01-10,12:00:00.0000000,2025,1
656,January 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2025-01-10,12:00:00.0000000,2025,1
657,February 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2025-02-11,12:00:00.0000000,2025,2
657,February 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2025-02-11,12:00:00.0000000,2025,2
657,February 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2025-02-11,12:00:00.0000000,2025,2
658,March 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2025-03-11,12:00:00.0000000,2025,3
658,March 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2025-03-11,12:00:00.0000000,2025,3
658,March 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2025-03-11,12:00:00.0000000,2025,3
659,April 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2025-04-10,12:00:00.0000000,2025,4
659,April 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2025-04-10,12:00:00.0000000,2025,4
659,April 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2025-04-10,12:00:00.0000000,2025,4
660,May 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-05-12,12:00:00.0000000,2025,5
660,May 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1971.0,Million Bushels,2025-05-12,12:00:00.0000000,2025,5
660,May 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1921.0,Million Bushels,2025-05-12,12:00:00.0000000,2025,5
661,June 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-06-12,12:00:00.0000000,2025,6
661,June 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1971.0,Million Bushels,2025-06-12,12:00:00.0000000,2025,6
661,June 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1921.0,Million Bushels,2025-06-12,12:00:00.0000000,2025,6
662,July 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-07-11,12:00:00.0000000,2025,7
662,July 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1971.0,Million Bushels,2025-07-11,12:00:00.0000000,2025,7
662,July 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1929.0,Million Bushels,2025-07-11,12:00:00.0000000,2025,7
663,August 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-08-12,12:00:00.0000000,2025,8
663,August 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1971.0,Million Bushels,2025-08-12,12:00:00.0000000,2025,8
663,August 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1927.0,Million Bushels,2025-08-12,12:00:00.0000000,2025,8
664,September 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-09-12,12:00:00.0000000,2025,9
664,September 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1971.0,Million Bushels,2025-09-12,12:00:00.0000000,2025,9
664,September 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1927.0,Million Bushels,2025-09-12,12:00:00.0000000,2025,9
665,November 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-11-14,12:00:00.0000000,2025,11
665,November 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2025-11-14,12:00:00.0000000,2025,11
665,November 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2025-11-14,12:00:00.0000000,2025,11
666,December 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2025-12-09,12:00:00.0000000,2025,12
666,December 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2025-12-09,12:00:00.0000000,2025,12
666,December 2025,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2025-12-09,12:00:00.0000000,2025,12
667,January 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2026-01-12,12:00:00.0000000,2026,1
667,January 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2026-01-12,12:00:00.0000000,2026,1
667,January 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2026-01-12,12:00:00.0000000,2026,1
668,February 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2026-02-10,12:00:00.0000000,2026,2
668,February 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2026-02-10,12:00:00.0000000,2026,2
668,February 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2026-02-10,12:00:00.0000000,2026,2
669,March 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2026-03-10,12:00:00.0000000,2026,3
669,March 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2026-03-10,12:00:00.0000000,2026,3
669,March 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2026-03-10,12:00:00.0000000,2026,3
670,April 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,,Annual,1804.0,Million Bushels,2026-04-09,12:00:00.0000000,2026,4
670,April 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Est.,Annual,1979.0,Million Bushels,2026-04-09,12:00:00.0000000,2026,4
670,April 2026,U.S. Wheat Supply and Use,Production,,Wheat,United States,2025/26,Proj.,Annual,1985.0,Million Bushels,2026-04-09,12:00:00.0000000,2026,4
